Seria pomiarowa: 0
Godzina poczatkowa: 6:00, Godzina koncowa: 20:00
Dzielnik, Panel, Temperatura, Czas [s]
7665,0.23,0.70,22.06
7666,3.93,12.00,22.06
7667,0.76,2.33,22.06
7668,0.23,0.72,22.06
7669,3.83,11.67,22.06
7670,1.86,5.68,22.06
7671,4.61,14.06,22.06
7672,0.70,2.13,22.06
7673,3.32,10.14,22.06
7674,0.94,2.86,22.06
7675,2.23,6.81,22.06
7676,0.64,1.94,22.06
7677,0.56,1.71,22.06
7678,3.75,11.43,22.06
7679,4.22,12.88,22.06
7680,1.89,5.75,22.06
7681,1.90,5.80,22.06
7682,1.62,4.95,22.06
7683,1.50,4.56,22.06
7684,2.19,6.69,22.06
7685,3.93,11.99,22.06
7686,2.56,7.80,22.06
7687,1.71,5.20,22.06
7688,2.99,9.12,22.00
7689,2.46,7.51,22.06
7690,0.65,1.97,22.06
7691,3.08,9.39,22.00
7692,1.81,5.53,22.00
7693,2.69,8.20,22.00
7694,4.35,13.25,22.00
7695,1.45,4.41,22.00
7696,1.98,6.05,22.00
7697,1.99,6.08,22.00
7698,1.24,3.79,22.00
7699,1.31,4.00,22.00
7700,1.25,3.80,22.00
7701,4.24,12.94,22.00
7702,2.28,6.96,22.00
7703,2.73,8.32,22.00
7704,2.42,7.39,22.00
7705,2.95,9.00,22.00
7706,0.42,1.28,22.00
7707,2.30,7.01,22.00
7708,4.44,13.55,22.00
7709,0.26,0.80,22.00
7710,3.95,12.06,22.00
7711,0.55,1.67,22.00
7712,0.56,1.70,22.00
7713,4.45,13.58,22.00
7714,1.87,5.71,22.00
7715,4.35,13.25,22.00
7716,1.28,3.91,22.00
7717,2.46,7.51,22.00
7718,3.75,11.43,22.00
7719,1.69,5.16,22.00
7720,4.81,14.68,22.00
7721,1.13,3.44,22.00
7722,2.68,8.17,22.00
7723,4.61,14.06,22.00
7724,0.11,0.34,22.00
7725,1.35,4.13,22.00
7726,1.84,5.61,22.00
7727,1.67,5.10,22.00
7728,3.15,9.62,22.00
7729,0.88,2.68,22.00
7730,1.02,3.10,22.00
7731,4.61,14.06,22.00
7732,0.56,1.70,21.94
7733,4.68,14.28,22.00
7734,0.71,2.18,22.00
7735,1.14,3.47,22.00
7736,0.58,1.77,21.94
7737,2.78,8.47,22.00
7738,1.88,5.72,22.00
7739,1.78,5.44,22.00
7740,2.54,7.75,22.00
7741,4.76,14.50,22.00
7742,1.11,3.38,21.94
7743,3.30,10.08,22.00
7744,0.16,0.49,22.00
7745,2.44,7.45,21.94
7746,1.88,5.72,22.00
7747,2.17,6.60,22.00
7748,3.19,9.73,22.00
7749,1.81,5.53,21.94
7750,3.72,11.34,22.00
7751,2.38,7.26,22.00
7752,2.61,7.96,22.00
7753,1.67,5.10,22.00
7754,2.11,6.44,22.00
7755,3.84,11.70,21.94
7756,1.88,5.72,21.94
7757,1.45,4.41,21.94
7758,3.46,10.55,21.94
7759,0.18,0.54,21.94
7760,4.12,12.57,21.94
7761,0.66,2.01,21.94
7762,0.59,1.79,21.94
7763,4.50,13.73,21.94
7764,0.15,0.46,21.94
7765,4.60,14.03,21.94
7766,2.06,6.29,21.94
7767,3.08,9.41,21.94
7768,3.49,10.66,21.94
7769,0.20,0.61,21.94
7770,0.96,2.92,21.94
7771,1.34,4.08,21.94
7772,3.96,12.09,21.94
7773,0.59,1.79,21.94
7774,0.87,2.65,21.94
7775,2.20,6.71,21.94
7776,2.23,6.80,21.94
7777,2.50,7.63,21.94
7778,2.60,7.92,21.94
7779,1.52,4.62,21.94
7780,3.89,11.85,21.94
7781,2.21,6.74,21.94
7782,3.03,9.24,21.94
7783,1.36,4.16,21.94
7784,0.20,0.61,21.94
7785,0.99,3.01,21.94
7786,1.02,3.10,21.94
7787,1.52,4.62,21.94
7788,2.83,8.65,21.94
7789,2.91,8.88,21.94
7790,2.14,6.51,21.94
7791,3.91,11.91,21.94
7792,2.80,8.53,21.94
7793,0.39,1.18,21.94
7794,4.89,14.92,21.94
7795,2.25,6.86,21.94
7796,1.04,3.16,21.94
7797,1.65,5.02,21.94
7798,1.25,3.82,21.94
7799,1.44,4.38,21.94
7800,1.96,5.96,21.94
7801,2.66,8.11,21.94
7802,2.03,6.20,21.94
7803,0.71,2.18,21.94
7804,0.47,1.43,21.94
7805,0.58,1.76,21.94
7806,0.90,2.74,21.94
7807,1.92,5.86,21.94
7808,1.25,3.82,21.94
7809,2.26,6.90,21.94
7810,3.74,11.40,21.94
7811,0.88,2.70,21.94
7812,4.18,12.76,21.94
7813,2.46,7.50,21.94
7814,0.61,1.85,21.94
7815,4.51,13.76,21.94
7816,0.92,2.82,21.94
7817,0.58,1.77,21.94
7818,0.54,1.65,21.94
7819,0.60,1.83,21.94
7820,1.67,5.10,21.94
7821,1.99,6.07,21.94
7822,3.31,10.11,21.94
7823,4.11,12.52,21.94
7824,1.01,3.07,21.87
7825,2.67,8.15,21.87
7826,1.63,4.98,21.94
7827,0.76,2.33,21.94
7828,0.55,1.67,21.87
7829,3.10,9.45,21.87
7830,2.54,7.74,21.87
7831,0.46,1.42,21.87
7832,2.49,7.59,21.87
7833,1.75,5.34,21.87
7834,3.74,11.42,21.87
7835,4.09,12.46,21.87
7836,2.48,7.56,21.87
7837,2.69,8.21,21.87
7838,1.19,3.64,21.87
7839,2.85,8.71,21.87
7840,0.88,2.70,21.87
7841,0.66,2.01,21.87
7842,1.45,4.43,21.87
7843,3.54,10.81,21.87
7844,0.63,1.92,21.87
7845,2.99,9.11,21.87
7846,0.66,2.01,21.87
7847,4.08,12.45,21.87
7848,0.87,2.65,21.87
7849,0.57,1.74,21.87
7850,1.90,5.78,21.87
7851,2.00,6.10,21.87
7852,2.05,6.25,21.87
7853,0.44,1.34,21.87
7854,0.57,1.73,21.87
7855,1.18,3.61,21.87
7856,2.09,6.38,21.87
7857,2.50,7.62,21.87
7858,3.80,11.58,21.87
7859,1.23,3.76,21.87
7860,4.05,12.34,21.87
7861,1.94,5.90,21.87
7862,0.69,2.10,21.87
7863,4.19,12.78,21.87
7864,3.82,11.66,21.87
7865,2.76,8.41,21.87
7866,0.45,1.39,21.87
7867,3.78,11.52,21.87
7868,2.12,6.45,21.87
7869,3.30,10.08,21.87
7870,1.43,4.35,21.87
7871,1.64,5.01,21.87
7872,1.48,4.50,21.87
7873,2.33,7.10,21.87
7874,1.65,5.04,21.87
7875,0.00,0.00,21.87
7876,0.17,0.51,21.87
7877,4.89,14.92,21.87
7878,2.44,7.44,21.87
7879,3.28,10.00,21.87
7880,0.50,1.52,21.87
7881,4.81,14.68,21.87
7882,1.14,3.47,21.87
7883,4.37,13.34,21.87
7884,0.63,1.91,21.87
7885,1.54,4.71,21.87
7886,3.95,12.06,21.87
7887,1.37,4.19,21.87
7888,1.57,4.79,21.87
7889,2.37,7.22,21.81
7890,0.97,2.95,21.87
7891,1.81,5.52,21.87
7892,1.96,5.99,21.87
7893,3.29,10.03,21.81
7894,1.76,5.38,21.81
7895,0.62,1.88,21.87
7896,0.59,1.80,21.87
7897,2.18,6.66,21.81
7898,3.54,10.81,21.81
7899,2.40,7.33,21.81
7900,0.65,1.97,21.81
7901,0.68,2.09,21.81
7902,0.59,1.79,21.87
7903,2.75,8.39,21.81
7904,0.77,2.34,21.87
7905,3.75,11.43,21.87
7906,1.57,4.80,21.81
7907,4.06,12.39,21.81
7908,0.22,0.69,21.81
7909,3.71,11.31,21.81
7910,2.02,6.16,21.81
7911,4.33,13.19,21.81
7912,1.47,4.49,21.81
7913,4.35,13.25,21.81
7914,2.39,7.27,21.81
7915,1.64,5.01,21.81
7916,3.45,10.51,21.81
7917,0.70,2.15,21.81
7918,3.00,9.15,21.81
7919,0.25,0.78,21.81
7920,1.60,4.89,21.81
7921,4.77,14.53,21.81
7922,2.17,6.63,21.81
7923,3.77,11.51,21.81
7924,2.29,6.99,21.81
7925,1.83,5.58,21.81
7926,3.38,10.32,21.81
7927,2.09,6.38,21.81
7928,2.75,8.39,21.81
7929,0.71,2.18,21.81
7930,4.60,14.04,21.81
7931,2.34,7.14,21.81
7932,1.78,5.43,21.81
7933,2.06,6.29,21.81
7934,4.03,12.30,21.81
7935,1.31,4.01,21.81
7936,1.05,3.19,21.81
7937,0.53,1.61,21.81
7938,1.80,5.49,21.81
7939,3.03,9.24,21.81
7940,2.44,7.44,21.81
7941,3.72,11.34,21.81
7942,2.04,6.23,21.81
7943,2.18,6.66,21.81
7944,4.81,14.67,21.81
7945,0.47,1.43,21.81
7946,1.12,3.43,21.81
7947,1.98,6.05,21.81
7948,2.12,6.45,21.81
7949,4.81,14.68,21.81
7950,0.43,1.31,21.81
7951,1.52,4.62,21.81
7952,4.24,12.92,21.81
7953,0.98,2.98,21.81
7954,1.23,3.76,21.81
7955,4.81,14.67,21.81
7956,1.65,5.04,21.81
7957,2.56,7.81,21.81
7958,1.86,5.68,21.81
7959,0.49,1.51,21.81
7960,3.38,10.30,21.81
7961,0.66,2.03,21.81
7962,0.70,2.13,21.81
7963,0.58,1.76,21.81
7964,4.25,12.97,21.81
7965,0.98,3.00,21.81
7966,0.58,1.76,21.81
7967,1.65,5.02,21.81
7968,3.72,11.34,21.81
7969,0.08,0.25,21.81
7970,4.50,13.73,21.81
7971,0.70,2.15,21.81
7972,1.67,5.10,21.81
7973,1.08,3.28,21.81
7974,0.62,1.89,21.81
7975,0.58,1.77,21.81
7976,3.38,10.30,21.81
7977,1.49,4.55,21.81
7978,0.43,1.33,21.81
7979,1.54,4.70,21.81
7980,2.24,6.84,21.81
7981,0.05,0.16,21.81
7982,2.61,7.98,21.81
7983,1.20,3.67,21.81
7984,0.05,0.15,21.81
7985,3.02,9.20,21.81
7986,2.90,8.85,21.81
7987,2.76,8.42,21.81
7988,2.99,9.12,21.81
7989,0.09,0.27,21.81
7990,2.59,7.89,21.81
7991,0.81,2.47,21.81
7992,1.03,3.15,21.81
7993,3.20,9.75,21.81
7994,2.23,6.80,21.81
7995,2.96,9.03,21.81
7996,3.44,10.48,21.81
7997,2.16,6.59,21.81
7998,4.34,13.24,21.81
7999,1.59,4.86,21.81
8000,1.05,3.19,21.81
8001,2.25,6.86,21.81
8002,1.20,3.67,21.81
8003,1.74,5.31,21.81
8004,1.69,5.16,21.81
8005,2.24,6.84,21.81
8006,2.67,8.14,21.81
8007,2.73,8.32,21.81
8008,1.54,4.71,21.81
8009,3.40,10.38,21.81
8010,3.48,10.60,21.81
8011,0.73,2.22,21.81
8012,3.46,10.54,21.81
8013,2.39,7.30,21.81
8014,2.82,8.60,21.81
8015,2.44,7.45,21.81
8016,2.17,6.60,21.81
8017,1.98,6.05,21.81
8018,2.07,6.32,21.81
8019,3.18,9.69,21.81
8020,2.67,8.14,21.81
8021,0.72,2.19,21.81
8022,0.50,1.54,21.81
8023,0.65,1.97,21.81
8024,1.28,3.91,21.81
8025,0.69,2.10,21.81
8026,0.50,1.52,21.81
8027,0.59,1.79,21.81
8028,2.22,6.78,21.81
8029,4.13,12.60,21.81
8030,0.14,0.43,21.81
8031,3.66,11.15,21.81
8032,2.39,7.30,21.81
8033,1.33,4.05,21.81
8034,0.49,1.51,21.81
8035,0.57,1.73,21.81
8036,1.35,4.11,21.81
8037,1.74,5.31,21.81
8038,2.21,6.74,21.81
8039,0.44,1.34,21.81
8040,0.55,1.67,21.81
8041,1.56,4.77,21.81
8042,4.48,13.67,21.81
8043,2.31,7.05,21.81
8044,3.89,11.87,21.81
8045,0.94,2.86,21.81
8046,3.33,10.15,21.81
8047,0.06,0.18,21.81
8048,3.09,9.44,21.81
8049,0.65,2.00,21.81
8050,4.89,14.91,21.81
8051,0.16,0.49,21.81
8052,2.53,7.72,21.81
8053,2.04,6.23,21.81
8054,3.58,10.91,21.81
8055,1.51,4.61,21.81
8056,4.37,13.34,21.81
8057,2.47,7.54,21.81
8058,3.58,10.93,21.81
8059,1.48,4.50,21.81
8060,2.27,6.93,21.81
8061,3.42,10.42,21.81
8062,0.85,2.59,21.81
8063,3.23,9.84,21.81
8064,2.08,6.35,21.81
8065,4.60,14.03,21.81
8066,1.75,5.35,21.81
8067,1.44,4.40,21.81
8068,1.55,4.74,21.81
8069,0.53,1.62,21.81
8070,4.21,12.84,21.81
8071,4.18,12.76,21.81
8072,1.75,5.34,21.81
8073,0.53,1.62,21.81
8074,1.43,4.35,21.81
8075,1.84,5.61,21.81
8076,1.93,5.87,21.75
8077,2.42,7.39,21.81
8078,0.00,0.00,21.81
8079,1.36,4.14,21.75
8080,1.96,5.96,21.75
8081,0.10,0.30,21.75
8082,0.64,1.94,21.81
8083,0.66,2.01,21.75
8084,0.81,2.47,21.75
8085,2.38,7.24,21.81
8086,4.05,12.36,21.81
8087,1.36,4.14,21.81
8088,0.52,1.58,21.81
8089,1.78,5.43,21.81
8090,0.56,1.71,21.81
8091,0.77,2.36,21.81
8092,0.68,2.07,21.81
8093,3.94,12.02,21.81
8094,4.80,14.65,21.81
8095,1.20,3.67,21.81
8096,1.65,5.04,21.75
8097,1.37,4.19,21.81
8098,2.34,7.13,21.81
8099,0.95,2.91,21.81
8100,1.78,5.43,21.81
8101,0.85,2.58,21.81
8102,0.91,2.77,21.81
8103,4.66,14.21,21.81
8104,2.77,8.45,21.81
8105,4.42,13.49,21.81
8106,0.83,2.53,21.81
8107,2.16,6.57,21.81
8108,1.99,6.08,21.75
8109,3.94,12.02,21.81
8110,2.63,8.02,21.75
8111,0.57,1.74,21.75
8112,3.78,11.54,21.75
8113,0.89,2.73,21.81
8114,0.77,2.34,21.81
8115,0.68,2.09,21.75
8116,0.55,1.67,21.81
8117,0.59,1.80,21.81
8118,0.70,2.13,21.81
8119,0.60,1.83,21.75
8120,0.57,1.73,21.75
8121,1.20,3.67,21.75
8122,0.73,2.22,21.75
8123,2.42,7.39,21.75
8124,1.54,4.70,21.75
8125,2.32,7.07,21.75
8126,2.83,8.62,21.75
8127,4.13,12.60,21.75
8128,1.86,5.68,21.81
8129,0.78,2.39,21.75
8130,3.56,10.85,21.75
8131,1.07,3.26,21.75
8132,3.05,9.32,21.75
8133,0.56,1.71,21.75
8134,0.66,2.03,21.75
8135,0.12,0.37,21.75
8136,1.20,3.67,21.75
8137,1.15,3.50,21.75
8138,0.72,2.21,21.75
8139,0.60,1.82,21.75
8140,1.45,4.41,21.75
8141,0.57,1.73,21.75
8142,2.34,7.14,21.75
8143,0.38,1.16,21.75
8144,2.72,8.29,21.75
8145,1.66,5.07,21.75
8146,4.08,12.45,21.75
8147,1.30,3.98,21.75
8148,3.68,11.23,21.75
8149,1.58,4.83,21.75
8150,3.53,10.78,21.75
8151,4.48,13.65,21.75
8152,2.48,7.57,21.75
8153,1.84,5.62,21.75
8154,1.41,4.31,21.75
8155,4.96,15.12,21.75
8156,1.66,5.05,21.75
8157,1.86,5.68,21.75
8158,1.92,5.84,21.75
8159,4.65,14.18,21.75
8160,1.09,3.34,21.75
8161,1.84,5.62,21.75
8162,0.64,1.95,21.75
8163,0.76,2.31,21.75
8164,0.68,2.07,21.75
8165,0.38,1.15,21.75
8166,0.55,1.67,21.75
8167,2.24,6.84,21.75
8168,3.89,11.87,21.75
8169,0.71,2.16,21.75
8170,0.51,1.55,21.75
8171,0.02,0.06,21.75
8172,1.01,3.07,21.75
8173,4.61,14.06,21.75
8174,0.60,1.83,21.75
8175,1.50,4.58,21.75
8176,2.22,6.78,21.75
8177,1.57,4.80,21.75
8178,2.32,7.08,21.75
8179,2.34,7.14,21.75
8180,3.25,9.90,21.75
8181,0.63,1.91,21.75
8182,0.40,1.22,21.75
8183,3.48,10.61,21.75
8184,0.88,2.70,21.75
8185,4.87,14.85,21.75
8186,2.10,6.41,21.75
8187,3.36,10.26,21.75
8188,2.88,8.78,21.75
8189,0.60,1.82,21.75
8190,3.44,10.49,21.75
8191,3.76,11.46,21.75
8192,2.70,8.24,21.75
8193,4.41,13.45,21.75
8194,0.87,2.65,21.75
8195,4.02,12.25,21.75
8196,2.14,6.51,21.75
8197,4.49,13.68,21.75
8198,0.51,1.55,21.75
8199,4.54,13.83,21.75
8200,1.40,4.26,21.75
8201,3.63,11.08,21.75
8202,3.64,11.11,21.75
8203,0.98,3.00,21.75
8204,2.66,8.12,21.75
8205,0.49,1.51,21.75
8206,1.69,5.14,21.75
8207,2.11,6.42,21.75
8208,3.17,9.66,21.75
8209,1.93,5.89,21.75
8210,1.07,3.26,21.75
8211,2.14,6.51,21.75
8212,1.07,3.26,21.75
8213,0.76,2.33,21.75
8214,2.41,7.36,21.75
8215,0.80,2.44,21.75
8216,4.41,13.45,21.75
8217,0.46,1.40,21.75
8218,2.01,6.13,21.75
8219,3.66,11.17,21.75
8220,0.58,1.76,21.75
8221,2.17,6.60,21.75
8222,4.30,13.10,21.75
8223,0.38,1.16,21.75
8224,3.89,11.87,21.75
8225,1.82,5.55,21.75
8226,3.39,10.35,21.75
8227,1.03,3.15,21.75
8228,0.29,0.88,21.75
8229,2.90,8.85,21.75
8230,1.17,3.56,21.75
8231,0.70,2.13,21.75
8232,0.17,0.52,21.75
8233,4.05,12.34,21.75
8234,1.27,3.86,21.75
8235,4.13,12.58,21.75
8236,0.67,2.06,21.75
8237,0.57,1.74,21.75
8238,3.71,11.33,21.75
8239,1.02,3.12,21.75
8240,4.02,12.27,21.75
8241,3.40,10.38,21.75
8242,0.62,1.89,21.75
8243,2.30,7.02,21.75
8244,2.17,6.63,21.75
8245,2.15,6.54,21.75
8246,1.81,5.53,21.75
8247,0.59,1.80,21.75
8248,0.57,1.73,21.75
8249,0.74,2.27,21.75
8250,1.91,5.83,21.75
8251,1.96,5.96,21.75
8252,3.69,11.24,21.75
8253,1.15,3.50,21.75
8254,1.49,4.55,21.75
8255,1.97,6.01,21.75
8256,0.18,0.54,21.75
8257,0.70,2.13,21.75
8258,3.41,10.39,21.75
8259,4.45,13.57,21.75
8260,1.29,3.92,21.75
8261,1.17,3.58,21.75
8262,0.56,1.71,21.69
8263,0.30,0.91,21.75
8264,2.39,7.29,21.75
8265,2.26,6.89,21.69
8266,0.70,2.13,21.75
8267,4.10,12.51,21.75
8268,0.59,1.80,21.69
8269,2.33,7.10,21.69
8270,3.48,10.63,21.69
8271,4.68,14.28,21.69
8272,0.57,1.73,21.69
8273,1.85,5.65,21.69
8274,3.76,11.46,21.75
8275,2.17,6.63,21.75
8276,1.83,5.58,21.75
8277,2.20,6.71,21.75
8278,4.80,14.64,21.75
8279,2.20,6.72,21.75
8280,3.63,11.06,21.75
8281,1.71,5.22,21.75
8282,1.55,4.74,21.75
8283,1.59,4.84,21.75
8284,4.79,14.61,21.75
8285,1.61,4.92,21.75
8286,0.14,0.42,21.75
8287,2.09,6.37,21.75
8288,2.09,6.37,21.75
8289,1.16,3.55,21.69
8290,2.20,6.72,21.75
8291,0.12,0.37,21.75
8292,3.75,11.43,21.75
8293,2.09,6.37,21.75
8294,2.82,8.60,21.75
8295,3.49,10.66,21.75
8296,2.79,8.51,21.75
8297,3.73,11.37,21.75
8298,0.68,2.09,21.75
8299,2.88,8.80,21.75
8300,2.34,7.14,21.75
8301,3.66,11.15,21.75
8302,0.12,0.37,21.75
8303,3.70,11.27,21.75
8304,2.30,7.02,21.75
8305,1.01,3.09,21.75
8306,3.57,10.90,21.75
8307,0.31,0.95,21.75
8308,2.44,7.44,21.75
8309,1.86,5.66,21.75
8310,0.14,0.43,21.75
8311,2.55,7.78,21.75
8312,2.33,7.10,21.75
8313,0.57,1.73,21.75
8314,1.81,5.52,21.75
8315,0.67,2.04,21.75
8316,2.40,7.32,21.75
8317,0.12,0.36,21.75
8318,1.67,5.10,21.75
8319,2.93,8.94,21.75
8320,1.99,6.08,21.75
8321,1.41,4.29,21.75
8322,1.63,4.96,21.75
8323,1.63,4.98,21.75
8324,0.60,1.82,21.75
8325,4.69,14.31,21.75
8326,2.04,6.22,21.75
8327,0.36,1.09,21.75
8328,4.08,12.45,21.75
8329,1.19,3.62,21.75
8330,0.61,1.86,21.75
8331,0.65,2.00,21.75
8332,0.90,2.76,21.75
8333,0.74,2.25,21.75
8334,1.22,3.71,21.75
8335,1.99,6.07,21.75
8336,0.79,2.40,21.75
8337,1.83,5.59,21.75
8338,3.39,10.33,21.75
8339,0.91,2.79,21.75
8340,4.60,14.03,21.75
8341,1.33,4.05,21.75
8342,1.14,3.47,21.75
8343,1.55,4.73,21.75
8344,0.70,2.15,21.75
8345,0.96,2.92,21.75
8346,1.26,3.83,21.75
8347,1.12,3.43,21.69
8348,0.44,1.36,21.75
8349,2.48,7.56,21.75
8350,4.07,12.40,21.75
8351,2.64,8.06,21.75
8352,2.22,6.77,21.75
8353,2.12,6.45,21.75
8354,4.27,13.01,21.75
8355,1.87,5.69,21.69
8356,2.97,9.06,21.75
8357,1.63,4.98,21.75
8358,1.44,4.38,21.75
8359,1.32,4.02,21.75
8360,2.60,7.92,21.75
8361,4.16,12.69,21.75
8362,1.94,5.90,21.75
8363,1.36,4.14,21.75
8364,0.41,1.24,21.75
8365,2.16,6.57,21.75
8366,3.78,11.52,21.75
8367,2.53,7.72,21.75
8368,0.62,1.89,21.75
8369,0.99,3.03,21.75
8370,0.57,1.74,21.75
8371,1.34,4.08,21.75
8372,2.77,8.44,21.75
8373,2.21,6.75,21.75
8374,1.18,3.61,21.75
8375,0.39,1.18,21.75
8376,3.66,11.15,21.75
8377,2.26,6.89,21.75
8378,2.71,8.27,21.75
8379,1.54,4.71,21.75
8380,3.80,11.58,21.75
8381,0.08,0.24,21.75
8382,2.78,8.48,21.75
8383,2.47,7.54,21.75
8384,0.14,0.43,21.75
8385,2.83,8.63,21.75
8386,1.93,5.89,21.75
8387,2.52,7.68,21.75
8388,1.99,6.07,21.75
8389,3.48,10.61,21.75
8390,1.37,4.19,21.75
8391,3.70,11.28,21.75
8392,2.60,7.92,21.75
8393,2.77,8.45,21.75
8394,0.47,1.43,21.75
8395,3.93,11.99,21.75
8396,1.78,5.43,21.75
8397,2.35,7.17,21.75
8398,3.46,10.55,21.75
8399,4.03,12.28,21.75
8400,0.34,1.03,21.75
8401,3.38,10.30,21.75
8402,3.25,9.90,21.75
8403,0.49,1.51,21.75
8404,4.89,14.92,21.75
8405,2.14,6.51,21.75
8406,1.65,5.04,21.69
8407,1.67,5.10,21.75
8408,2.09,6.37,21.75
8409,3.84,11.70,21.69
8410,0.70,2.13,21.75
8411,1.64,5.01,21.69
8412,0.10,0.31,21.75
8413,3.34,10.18,21.69
8414,1.25,3.82,21.69
8415,0.29,0.88,21.69
8416,2.42,7.38,21.69
8417,2.11,6.44,21.69
8418,2.04,6.22,21.75
8419,0.97,2.95,21.69
8420,0.20,0.61,21.69
8421,1.24,3.79,21.69
8422,1.21,3.70,21.75
8423,1.93,5.89,21.75
8424,3.56,10.87,21.69
8425,3.39,10.33,21.69
8426,4.72,14.39,21.69
8427,2.19,6.69,21.75
8428,0.44,1.36,21.75
8429,2.76,8.41,21.69
8430,1.51,4.59,21.69
8431,1.50,4.56,21.69
8432,2.18,6.66,21.69
8433,2.47,7.53,21.69
8434,1.96,5.96,21.69
8435,4.13,12.60,21.69
8436,0.64,1.94,21.69
8437,1.92,5.84,21.69
8438,4.50,13.73,21.69
8439,2.58,7.86,21.69
8440,1.42,4.32,21.69
8441,4.01,12.24,21.75
8442,1.12,3.43,21.69
8443,2.17,6.62,21.69
8444,4.05,12.34,21.69
8445,0.70,2.13,21.69
8446,1.55,4.73,21.69
8447,2.08,6.35,21.69
8448,4.81,14.67,21.69
8449,2.17,6.63,21.69
8450,2.26,6.89,21.69
8451,3.03,9.23,21.69
8452,3.79,11.57,21.69
8453,0.78,2.37,21.69
8454,1.93,5.89,21.69
8455,1.64,5.01,21.69
8456,3.26,9.96,21.69
8457,4.58,13.97,21.69
8458,0.60,1.83,21.69
8459,1.52,4.65,21.69
8460,1.25,3.82,21.69
8461,3.26,9.93,21.69
8462,0.77,2.34,21.69
8463,2.32,7.08,21.69
8464,1.97,6.02,21.69
8465,2.33,7.11,21.69
8466,4.35,13.25,21.69
8467,2.85,8.71,21.69
8468,0.64,1.94,21.69
8469,0.32,0.98,21.69
8470,0.45,1.39,21.69
8471,2.42,7.39,21.69
8472,2.43,7.42,21.69
8473,2.99,9.12,21.69
8474,2.77,8.45,21.69
8475,4.24,12.92,21.69
8476,0.52,1.60,21.69
8477,1.09,3.32,21.69
8478,0.78,2.39,21.69
8479,4.83,14.74,21.69
8480,2.77,8.44,21.69
8481,0.60,1.82,21.69
8482,3.05,9.32,21.69
8483,0.09,0.28,21.69
8484,0.70,2.13,21.69
8485,0.06,0.19,21.69
8486,1.74,5.29,21.69
8487,2.18,6.66,21.69
8488,4.28,13.04,21.69
8489,0.59,1.80,21.69
8490,3.84,11.70,21.69
8491,0.58,1.76,21.69
8492,0.42,1.27,21.69
8493,0.40,1.22,21.75
8494,0.76,2.31,21.69
8495,4.89,14.91,21.69
8496,1.75,5.34,21.69
8497,0.23,0.70,21.75
8498,2.13,6.50,21.69
8499,2.61,7.95,21.69
8500,0.07,0.22,21.69
8501,4.44,13.55,21.69
8502,3.14,9.59,21.75
8503,2.83,8.65,21.75
8504,3.18,9.69,21.75
8505,2.00,6.10,21.75
8506,1.55,4.73,21.75
8507,2.91,8.88,21.75
8508,2.12,6.47,21.75
8509,3.79,11.55,21.75
8510,0.70,2.13,21.69
8511,0.90,2.74,21.69
8512,0.68,2.09,21.69
8513,0.00,0.00,21.69
8514,2.98,9.08,21.69
8515,3.81,11.61,21.69
8516,1.26,3.85,21.69
8517,3.72,11.34,21.69
8518,1.61,4.92,21.69
8519,2.04,6.23,21.69
8520,4.54,13.85,21.69
8521,1.52,4.62,21.69
8522,1.05,3.21,21.69
8523,3.38,10.30,21.69
8524,0.31,0.94,21.69
8525,1.51,4.59,21.69
8526,2.87,8.77,21.69
8527,1.34,4.08,21.69
8528,2.61,7.96,21.69
8529,3.25,9.91,21.69
8530,0.97,2.95,21.69
8531,0.60,1.82,21.69
8532,0.92,2.82,21.69
8533,2.38,7.26,21.69
8534,1.77,5.40,21.69
8535,4.52,13.79,21.69
8536,2.25,6.86,21.69
8537,1.03,3.13,21.69
8538,2.23,6.81,21.69
8539,2.74,8.35,21.69
8540,2.66,8.11,21.69
8541,1.54,4.71,21.69
8542,4.52,13.77,21.69
8543,1.63,4.96,21.69
8544,1.96,5.98,21.69
8545,3.71,11.33,21.69
8546,1.82,5.55,21.69
8547,1.75,5.34,21.69
8548,4.48,13.65,21.69
8549,1.85,5.63,21.69
8550,1.55,4.74,21.69
8551,4.76,14.50,21.69
8552,3.84,11.70,21.69
8553,2.36,7.20,21.69
8554,1.72,5.25,21.69
8555,2.52,7.68,21.69
8556,4.19,12.78,21.69
8557,2.14,6.53,21.69
8558,2.61,7.95,21.69
8559,2.69,8.21,21.69
8560,4.58,13.97,21.69
8561,1.47,4.47,21.69
8562,1.68,5.11,21.69
8563,0.17,0.52,21.69
8564,1.79,5.47,21.69
8565,2.55,7.77,21.69
8566,4.69,14.30,21.69
8567,2.49,7.60,21.69
8568,1.50,4.58,21.69
8569,2.49,7.60,21.69
8570,0.15,0.46,21.69
8571,0.72,2.19,21.69
8572,1.74,5.29,21.69
8573,3.41,10.39,21.69
8574,2.71,8.27,21.69
8575,3.58,10.91,21.69
8576,2.17,6.63,21.69
8577,0.86,2.62,21.69
8578,2.60,7.93,21.69
8579,1.83,5.58,21.69
8580,1.09,3.31,21.69
8581,3.47,10.57,21.69
8582,1.37,4.17,21.69
8583,0.09,0.28,21.69
8584,2.68,8.17,21.69
8585,2.27,6.92,21.69
8586,4.89,14.92,21.69
8587,3.65,11.14,21.69
8588,0.43,1.30,21.69
8589,0.72,2.19,21.69
8590,0.16,0.48,21.69
8591,3.39,10.33,21.69
8592,2.13,6.50,21.69
